Date(Y.YYY),Rain(mm)
1993.796,0
1993.799,0
1993.801,0.5
1993.804,0
1993.807,0
1993.81,0
1993.812,0
1993.815,0
1993.818,0
1993.821,0.3
1993.823,0
1993.826,0
1993.829,0
1993.832,0
1993.834,0
1993.837,0
1993.84,0
1993.842,0.4
1993.845,0
1993.848,0
1993.851,0
1993.853,0
1993.856,7.8
1993.859,0.7
1993.862,0
1993.864,5.6
1993.867,5.7
1993.87,0
1993.873,0
1993.875,0
1993.878,0
1993.881,0
1993.884,0
1993.886,0
1993.889,0
1993.892,0
1993.895,0
1993.897,0.1
1993.9,0.1
1993.903,0
1993.905,0
1993.908,0
1993.911,7.9
1993.914,5
1993.916,0.4
1993.919,0.1
1993.922,1.5
1993.925,0.5
1993.927,0.1
1993.93,4.7
1993.933,4.1
1993.936,3.5
1993.938,1.9
1993.941,0
1993.944,0.3
1993.947,8.6
1993.949,0.3
1993.952,11.8
1993.955,1.5
1993.958,2.7
1993.96,0.6
1993.963,9.7
1993.966,9.8
1993.968,4.1
1993.971,0.4
1993.974,4.3
1993.977,0.8
1993.979,0
1993.982,0
1993.985,0
1993.988,3.1
1993.99,1.4
1993.993,3
1993.996,8.4
1993.999,0.2
1994.001,4.8
1994.004,0.1
1994.007,4.1
1994.01,9.3
1994.012,4.6
1994.015,5.5
1994.018,0
1994.021,2.3
1994.023,12
1994.026,0
1994.029,3.9
1994.032,5
1994.034,1.2
1994.037,0.9
1994.04,4.9
1994.042,0
1994.045,0
1994.048,1.4
1994.051,0
1994.053,0
1994.056,0
1994.059,2.1
1994.062,4.8
1994.064,2.8
1994.067,5.3
1994.07,0.7
1994.073,2.9
1994.075,0.4
1994.078,0.1
1994.081,0
1994.084,0
1994.086,3.9
1994.089,5.7
1994.092,6.7
1994.095,0
1994.097,0.3
1994.1,8
1994.103,0
1994.105,0
1994.108,0
1994.111,7
1994.114,1.2
1994.116,0
1994.119,0
1994.122,9999.9
1994.125,0.1
1994.127,0.1
1994.13,0
1994.133,0
1994.136,0
1994.138,0
1994.141,0.8
1994.144,9.6
1994.147,2
1994.149,0
1994.152,2.9
1994.155,0
1994.158,0
1994.16,0.5
1994.163,1.9
1994.166,0
1994.168,0
1994.171,0
1994.174,0.3
1994.177,0
1994.179,1.8
1994.182,0
1994.185,0.6
1994.188,0
1994.19,0
1994.193,0.7
1994.196,0
1994.199,1.3
1994.201,1.2
1994.204,0.1
1994.207,0.8
1994.21,7.4
1994.212,0
1994.215,0.6
1994.218,0.8
1994.221,4.2
1994.223,1.4
1994.226,0.7
1994.229,1.6
1994.232,0
1994.234,1.6
1994.237,0.1
1994.24,0
1994.242,4.6
1994.245,8.4
1994.248,0.5
1994.251,0
1994.253,7.9
1994.256,0.6
1994.259,0.8
1994.262,1.3
1994.264,6.2
1994.267,7.2
1994.27,3.3
1994.273,0
1994.275,0
1994.278,1.6
1994.281,0
1994.284,1.3
1994.286,0.8
1994.289,0
1994.292,0
1994.295,0
1994.297,0
1994.3,0.2
1994.303,0.2
1994.305,3.6
1994.308,4.1
1994.311,0
1994.314,0
1994.316,0.1
1994.319,0
1994.322,0
1994.325,0
1994.327,0
1994.33,0
1994.333,0
1994.336,0.1
1994.338,9999.9
1994.341,6
1994.344,0.8
1994.347,2.7
1994.349,0
1994.352,0
1994.355,0
1994.358,6.2
1994.36,0.8
1994.363,0
1994.366,12
1994.368,0
1994.371,10.1
1994.374,1.5
1994.377,0
1994.379,0
1994.382,4.5
1994.385,9.1
1994.388,1.1
1994.39,0
1994.393,2.5
1994.396,7.5
1994.399,1.8
1994.401,0
1994.404,0
1994.407,0
1994.41,0
1994.412,0
1994.415,0
1994.418,0
1994.421,1.2
1994.423,9.7
1994.426,0.2
1994.429,0
1994.432,2.3
1994.434,0.9
1994.437,0
1994.44,0
1994.442,0
1994.445,0
1994.448,0
1994.451,0
1994.453,0
1994.456,0
1994.459,0
1994.462,0
1994.464,0
1994.467,0.4
1994.47,0.2
1994.473,0
1994.475,0
1994.478,8.8
1994.481,0
1994.484,0
1994.486,0
1994.489,0.1
1994.492,0
1994.495,0
1994.497,1.2
1994.5,0
1994.503,0.2
1994.505,0.3
1994.508,0
1994.511,2.1
1994.514,6.2
1994.516,0.3
1994.519,0
1994.522,0
1994.525,0
1994.527,0
1994.53,0
1994.533,0
1994.536,0
1994.538,0
1994.541,0
1994.544,0
1994.547,0
1994.549,0
1994.552,0
1994.555,0
1994.558,0
1994.56,0
1994.563,0
1994.566,0
1994.568,0.6
1994.571,0
1994.574,0
1994.577,0
1994.579,0
1994.582,0
1994.585,1.5
1994.588,3.1
1994.59,0.1
1994.593,0
1994.596,0
1994.599,0
1994.601,0
1994.604,0.8
1994.607,4.5
1994.61,7.2
1994.612,0
1994.615,0
1994.618,0
1994.621,0
1994.623,1.7
1994.626,0
1994.629,1.7
1994.632,0
1994.634,0
1994.637,0
1994.64,0
1994.642,0.5
1994.645,4
1994.648,0.8
1994.651,0.5
1994.653,0
1994.656,0
1994.659,0
1994.662,2.1
1994.664,11.1
1994.667,4.5
1994.67,0
1994.673,3.5
1994.675,0
1994.678,0
1994.681,0
1994.684,1.1
1994.686,0.5
1994.689,4.5
1994.692,0
1994.695,4.4
1994.697,0.1
1994.7,6.4
1994.703,3.1
1994.705,11.4
1994.708,0
1994.711,0
1994.714,8.6
1994.716,6
1994.719,0.2
1994.722,0
1994.725,0
1994.727,0.2
1994.73,0
1994.733,0.3
1994.736,0
1994.738,0
1994.741,0
1994.744,0
1994.747,0
1994.749,0.1
1994.752,3.1
1994.755,0
1994.758,0
1994.76,0
1994.763,0
1994.766,0
1994.768,0
1994.771,0
1994.774,0
1994.777,0
1994.779,0
1994.782,0
1994.785,0
1994.788,0
1994.79,0
1994.793,0
1994.796,0
1994.799,0.9
1994.801,5.8
1994.804,6.4
1994.807,7.8
1994.81,0
1994.812,13.2
1994.815,0.5
1994.818,0.2
1994.821,0
1994.823,8.2
1994.826,5.4
1994.829,20
1994.832,1.5
1994.834,0
1994.837,0
1994.84,2.3
1994.842,22.7
1994.845,1.7
1994.848,0
1994.851,0
1994.853,4.8
1994.856,4.1
1994.859,0
1994.862,4.7
1994.864,0.1
1994.867,0.8
1994.87,0
1994.873,0
1994.875,0.4
1994.878,6.9
1994.881,2.2
1994.884,0
1994.886,0.4
1994.889,0.1
1994.892,0
1994.895,0
1994.897,0
1994.9,0
1994.903,0
1994.905,0
1994.908,0
1994.911,0
1994.914,0
1994.916,0
1994.919,0
1994.922,7.9
1994.925,0
1994.927,6
1994.93,4
1994.933,10.2
1994.936,12.7
1994.938,0
1994.941,0
1994.944,0
1994.947,0
1994.949,1.4
1994.952,0
1994.955,0
1994.958,0
1994.96,9.9
1994.963,0.3
1994.966,0
1994.968,0
1994.971,0
1994.974,0
1994.977,0
1994.979,0.1
1994.982,1.8
1994.985,2.8
1994.988,2.9
1994.99,11.8
1994.993,9.7
1994.996,1.8
1994.999,0
1995.001,1.1
1995.004,0
1995.007,0
1995.01,3.2
1995.012,3.3
1995.015,0.1
1995.018,0.1
1995.021,2
1995.023,0.2
1995.026,3.2
1995.029,0
1995.032,0
1995.034,0.2
1995.037,0
1995.04,0
1995.042,1.5
1995.045,17.2
1995.048,0
1995.051,16.4
1995.053,1.2
1995.056,16.1
1995.059,9.3
1995.062,0.9
1995.064,5.9
1995.067,13.5
1995.07,0.1
1995.073,7.9
1995.075,2.9
1995.078,10.3
1995.081,0.4
1995.084,11.8
1995.086,2.6
1995.089,0
1995.092,0
1995.095,0
1995.097,0
1995.1,0
1995.103,4.1
1995.105,2.1
1995.108,3.1
1995.111,3
1995.114,4.9
1995.116,0
1995.119,7.8
1995.122,4
1995.125,0.8
1995.127,5.3
1995.13,0
1995.133,4.2
1995.136,1.3
1995.138,8.4
1995.141,1.3
1995.144,9.5
1995.147,3.7
1995.149,0.2
1995.152,0
1995.155,0
1995.158,1.6
1995.16,3.4
1995.163,2.4
1995.166,13.5
1995.168,0
1995.171,2.3
1995.174,0
1995.177,0
1995.179,9.4
1995.182,0
1995.185,0
1995.188,0
1995.19,0.9
1995.193,0
1995.196,0
1995.199,0.3
1995.201,0.1
1995.204,4.4
1995.207,2.2
1995.21,0.2
1995.212,0.4
1995.215,0
1995.218,0
1995.221,0
1995.223,0
1995.226,0.7
1995.229,0
1995.232,0.4
1995.234,0
1995.237,4.5
1995.24,0
1995.242,0
1995.245,0
1995.248,0
1995.251,0
1995.253,0
1995.256,0
1995.259,0
1995.262,0
1995.264,0
1995.267,0
1995.27,0
1995.273,0
1995.275,0
1995.278,0
1995.281,0
1995.284,0
1995.286,0
1995.289,0
1995.292,0.5
1995.295,0
1995.297,0
1995.3,0
1995.303,5.3
1995.305,5.1
1995.308,3.6
1995.311,1.2
1995.314,7.8
1995.316,0
1995.319,0
1995.322,0
1995.325,0
1995.327,0
1995.33,0
1995.333,0
1995.336,0
1995.338,0
1995.341,0
1995.344,0
1995.347,0
1995.349,0
1995.352,0
1995.355,0.5
1995.358,0.1
1995.36,0
1995.363,0
1995.366,0
1995.368,0.1
1995.371,6
1995.374,6.9
1995.377,0
1995.379,0
1995.382,0
1995.385,0
1995.388,0
1995.39,0
1995.393,0.1
1995.396,0.7
1995.399,0.9
1995.401,4.7
1995.404,0
1995.407,2.4
1995.41,6.3
1995.412,0
1995.415,0
1995.418,0.2
1995.421,6.5
1995.423,0
1995.426,0
1995.429,0
1995.432,0
1995.434,0
1995.437,0
1995.44,0.1
1995.442,0
1995.445,0
1995.448,0
1995.451,0
1995.453,0
1995.456,0.9
1995.459,2
1995.462,0
1995.464,0
1995.467,0
1995.47,0
1995.473,0
1995.475,0
1995.478,0
1995.481,0
1995.484,0
1995.486,0
1995.489,0
1995.492,0
1995.495,0
1995.497,0
1995.5,11.3
1995.503,0
1995.505,0
1995.508,0
1995.511,0
1995.514,0
1995.516,0
1995.519,0
1995.522,0
1995.525,0
1995.527,2.1
1995.53,0
1995.533,2.5
1995.536,0
1995.538,0.2
1995.541,0
1995.544,0
1995.547,0
1995.549,0
1995.552,0
1995.555,0
1995.558,0
1995.56,0
1995.563,0
1995.566,3.8
1995.568,0
1995.571,0
1995.574,0
1995.577,0.8
1995.579,0
1995.582,0
1995.585,0
1995.588,0
1995.59,0
1995.593,0
1995.596,0
1995.599,0
1995.601,0
1995.604,0
1995.607,0
1995.61,0
1995.612,0
1995.615,0
1995.618,0
1995.621,0
1995.623,0
1995.626,0
1995.629,0
1995.632,0
1995.634,0
1995.637,0
1995.64,0
1995.642,1
1995.645,1.5
1995.648,0
1995.651,0
1995.653,0
1995.656,0.1
1995.659,0.7
1995.662,0
1995.664,0
1995.667,0
1995.67,3.8
1995.673,0
1995.675,0
1995.678,5
1995.681,10.3
1995.684,4.8
1995.686,0
1995.689,0
1995.692,20.4
1995.695,1.9
1995.697,5.4
1995.7,0
1995.703,6.6
1995.705,1.7
1995.708,1.1
1995.711,1.1
1995.714,3.3
1995.716,0
1995.719,0
1995.722,0
1995.725,0
1995.727,2.1
1995.73,3.3
1995.733,0
1995.736,21.8
1995.738,0.1
1995.741,5.4
1995.744,0
1995.747,0.9
1995.749,0
1995.752,0
1995.755,6.1
1995.758,0.7
1995.76,1.6
1995.763,7.9
1995.766,0
1995.768,0
1995.771,0
1995.774,0
1995.777,0
1995.779,0
1995.782,0
1995.785,0
1995.788,0
1995.79,9999.9
1995.793,0
1995.796,0
1995.799,0
1995.801,1.5
1995.804,0
1995.807,0
1995.81,0
1995.812,8.8
1995.815,0.2
1995.818,3.1
1995.821,0
1995.823,0
1995.826,0
1995.829,0
1995.832,0
1995.834,0
1995.837,0
1995.84,0
1995.842,0
1995.845,0
1995.848,0
1995.851,0
1995.853,0
1995.856,8.8
1995.859,3.1
1995.862,2.1
1995.864,3.3
1995.867,0
1995.87,3.1
1995.873,0.6
1995.875,1.5
1995.878,0
1995.881,0
1995.884,0
1995.886,0
1995.889,1.4
1995.892,0
1995.895,0
1995.897,19.3
1995.9,6.6
1995.903,21.8
1995.905,2.9
1995.908,4
1995.911,0
1995.914,0
1995.916,0.5
1995.919,0.6
1995.922,9.8
1995.925,0
1995.927,2.1
1995.93,0.4
1995.933,0.3
1995.936,0
1995.938,0
1995.941,0
1995.944,0.1
1995.947,0.3
1995.949,0.7
1995.952,0
1995.955,0.3
1995.958,0
1995.96,1.7
1995.963,0
1995.966,31.3
1995.968,4.1
1995.971,14.8
1995.974,5.5
1995.977,5.1
1995.979,0
1995.982,0
1995.985,0
1995.988,0
1995.99,0
1995.993,0
1995.996,13.5
1995.999,0.2
1996.001,0.5
1996.004,0
1996.007,0
1996.01,1.5
1996.012,3.4
1996.015,6
1996.018,2.3
1996.02,21.3
1996.023,0
1996.026,0
1996.029,1
1996.031,2.6
1996.034,0
1996.037,0
1996.04,0.1
1996.042,0
1996.045,0
1996.048,0.1
1996.051,0
1996.053,0
1996.056,0
1996.059,0
1996.061,3.9
1996.064,0
1996.067,0
1996.07,0
1996.072,0
1996.075,0
1996.078,0
1996.081,0
1996.083,0
1996.086,0
1996.089,9999.9
1996.092,0
1996.094,0
1996.097,0.5
1996.1,2.7
1996.102,9999.9
1996.105,0.2
1996.108,6.8
1996.111,1.3
1996.113,8.8
1996.116,4.4
1996.119,9999.9
1996.122,0
1996.124,0
1996.127,0
1996.13,3.2
1996.133,1.6
1996.135,1.5
1996.138,9999.9
1996.141,1
1996.143,0.1
1996.146,7.3
1996.149,5.1
1996.152,3
1996.154,0.5
1996.157,0
1996.16,0
1996.163,0
1996.165,1.1
1996.168,1.5
1996.171,0.3
1996.173,0
1996.176,0
1996.179,0
1996.182,0
1996.184,8.2
1996.187,0
1996.19,0
1996.193,2.1
1996.195,0
1996.198,0
1996.201,0
1996.204,0
1996.206,0
1996.209,0
1996.212,0
1996.214,0
1996.217,2.8
1996.22,4.3
1996.223,6.8
1996.225,0.1
1996.228,0
1996.231,8.6
1996.234,0
1996.236,0
1996.239,0
1996.242,0
1996.245,0
1996.247,0
1996.25,0
1996.253,0
1996.255,0
1996.258,0
1996.261,0
1996.264,0
1996.266,0
1996.269,0
1996.272,0.6
1996.275,1.1
1996.277,0.8
1996.28,14.5
1996.283,0
1996.286,0
1996.288,0
1996.291,0.3
1996.294,0
1996.296,1.6
1996.299,0
1996.302,0
1996.305,3.4
1996.307,18.8
1996.31,1.4
1996.313,0
1996.316,0
1996.318,0
1996.321,0
1996.324,0
1996.327,0
1996.329,0.6
1996.332,2.1
1996.335,0
1996.337,0
1996.34,0
1996.343,0
1996.346,0
1996.348,0
1996.351,0
1996.354,0
1996.357,0
1996.359,0
1996.362,0
1996.365,0
1996.367,0
1996.37,0
1996.373,3.2
1996.376,0.4
1996.378,6.1
1996.381,0.1
1996.384,0.2
1996.387,0.1
1996.389,3.2
1996.392,3.4
1996.395,5.6
1996.398,0.4
1996.4,4
1996.403,0.2
1996.406,0
1996.408,0
1996.411,0
1996.414,0
1996.417,0
1996.419,0
1996.422,0
1996.425,0
1996.428,0
1996.43,0
1996.433,7.8
1996.436,0
1996.439,0
1996.441,0
1996.444,0
1996.447,0
1996.449,0
1996.452,0
1996.455,0
1996.458,0
1996.46,0
1996.463,0
1996.466,0
1996.469,0.5
1996.471,0
1996.474,0
1996.477,0
1996.48,0
1996.482,0
1996.485,0
1996.488,0.1
1996.49,0.5
1996.493,0
1996.496,0
1996.499,9.9
1996.501,0.2
1996.504,0.2
1996.507,0.6
1996.51,23.2
1996.512,2.3
1996.515,0
1996.518,0
1996.52,0
1996.523,0
1996.526,0
1996.529,0
1996.531,0
1996.534,0
1996.537,0
1996.54,0
1996.542,0
1996.545,0
1996.548,0
1996.551,0
1996.553,0
1996.556,0
1996.559,0.3
1996.561,0
1996.564,0
1996.567,0.1
1996.57,2.6
1996.572,0
1996.575,6.5
1996.578,2.2
1996.581,0
1996.583,0
1996.586,0
1996.589,0
1996.592,0
1996.594,0
1996.597,0.2
1996.6,0
1996.602,0.1
1996.605,14.4
1996.608,9.2
1996.611,6.9
1996.613,0.1
1996.616,0
1996.619,0
1996.622,0
1996.624,0
1996.627,0
1996.63,0
1996.633,0
1996.635,0
1996.638,0
1996.641,17.5
1996.643,0.1
1996.646,5.3
1996.649,0.2
1996.652,3.5
1996.654,1.5
1996.657,0.7
1996.66,0
1996.663,0
1996.665,0
1996.668,0
1996.671,0.1
1996.673,0
1996.676,0
1996.679,0
1996.682,0
1996.684,0
1996.687,0
1996.69,0
1996.693,0
1996.695,0
1996.698,0
1996.701,0
1996.704,0
1996.706,0
1996.709,0
1996.712,0
1996.714,1.4
1996.717,2.5
1996.72,0
1996.723,0
1996.725,0
1996.728,0
1996.731,0.7
1996.734,0
1996.736,0.1
1996.739,0
1996.742,1.8
1996.745,2.4
1996.747,5.7
1996.75,0
1996.753,0
1996.755,0.9
1996.758,2.2
1996.761,0.3
1996.764,0
1996.766,0
1996.769,9.3
1996.772,0
1996.775,0
1996.777,0
1996.78,0
1996.783,0
1996.786,4.3
1996.788,0.6
1996.791,0
1996.794,9999.9
1996.796,9999.9
1996.799,0
1996.802,2
1996.805,0
1996.807,0
1996.81,0
1996.813,0
1996.816,1.1
1996.818,4.9
1996.821,1.8
1996.824,2.6
1996.827,0
1996.829,2.3
1996.832,1.1
1996.835,0
1996.837,1.3
1996.84,17
1996.843,0.2
1996.846,1.7
1996.848,1
1996.851,0.3
1996.854,0.2
1996.857,12.7
1996.859,0
1996.862,0.2
1996.865,0
1996.867,0
1996.87,0
1996.873,0
1996.876,6.2
1996.878,4.8
1996.881,11.5
1996.884,18.7
1996.887,2
1996.889,0
1996.892,0
1996.895,0
1996.898,10.2
1996.9,0.1
1996.903,0
1996.906,0
1996.908,5.9
1996.911,0.3
1996.914,0.4
1996.917,0
1996.919,8.2
1996.922,0.4
1996.925,0
1996.928,1.2
1996.93,0
1996.933,0.1
1996.936,0
1996.939,0
1996.941,0
1996.944,0
1996.947,0.2
1996.949,0.2
1996.952,0
1996.955,0
1996.958,0
1996.96,1.3
1996.963,3
1996.966,0.7
1996.969,0.2
1996.971,0
1996.974,0
1996.977,0
1996.98,0.1
1996.982,0
1996.985,0.2
1996.988,0.4
1996.99,0
1996.993,0.2
1996.996,0
1997.001,0
1997.004,0
1997.007,0
1997.01,0
1997.012,0
1997.015,0
1997.018,0
1997.021,0.2
1997.023,0.2
1997.026,0
1997.029,1.1
1997.032,0.1
1997.034,0
1997.037,0
1997.04,0.1
1997.042,0
1997.045,1.9
1997.048,0.8
1997.051,0
1997.053,0
1997.056,5.5
1997.059,3.4
1997.062,0
1997.064,0
1997.067,0
1997.07,0
1997.073,0
1997.075,9999.9
1997.078,0
1997.081,0
1997.084,0
1997.086,0
1997.089,0
1997.092,0.1
1997.095,4.7
1997.097,0
1997.1,0
1997.103,2.1
1997.105,0
1997.108,0.8
1997.111,4.3
1997.114,3
1997.116,6.3
1997.119,0
1997.122,0
1997.125,0
1997.127,3.2
1997.13,11.3
1997.133,1.5
1997.136,9.5
1997.138,4.4
1997.141,3.9
1997.144,0
1997.147,5.8
1997.149,6.1
1997.152,3.5
1997.155,0
1997.158,0
1997.16,0.2
1997.163,0.1
1997.166,0
1997.168,7.9
1997.171,1.2
1997.174,0.4
1997.177,0
1997.179,0
1997.182,0.3
1997.185,0
1997.188,0
1997.19,0
1997.193,0
1997.196,0
1997.199,0
1997.201,0
1997.204,0
1997.207,0
1997.21,0.2
1997.212,0
1997.215,0
1997.218,0
1997.221,0.1
1997.223,0.2
1997.226,0.3
1997.229,0.1
1997.232,0
1997.234,0
1997.237,0
1997.24,0
1997.242,0
1997.245,0
1997.248,0
1997.251,0
1997.253,0
1997.256,0
1997.259,0
1997.262,0
1997.264,0
1997.267,0
1997.27,0
1997.273,0
1997.275,0
1997.278,0
1997.281,0
1997.284,0
1997.286,0
1997.289,0
1997.292,0
1997.295,0
1997.297,0
1997.3,0
1997.303,0
1997.305,0
1997.308,0
1997.311,0
1997.314,10.5
1997.316,1
1997.319,0.6
1997.322,0
1997.325,0
1997.327,0
1997.33,0
1997.333,0
1997.336,0.9
1997.338,0
1997.341,4.5
1997.344,0
1997.347,1.9
1997.349,1.9
1997.352,1.8
1997.355,5.8
1997.358,5.4
1997.36,2.8
1997.363,0
1997.366,0
1997.368,0
1997.371,1.6
1997.374,3.1
1997.377,0
1997.379,2.9
1997.382,2.1
1997.385,0
1997.388,0.1
1997.39,0
1997.393,0
1997.396,0
1997.399,0
1997.401,0
1997.404,0
1997.407,0
1997.41,0
1997.412,0
1997.415,0.1
1997.418,0
1997.421,0
1997.423,0
1997.426,1.6
1997.429,10.3
1997.432,0
1997.434,0.4
1997.437,0
1997.44,2.1
1997.442,1.5
1997.445,0
1997.448,0
1997.451,0
1997.453,0
1997.456,4.8
1997.459,0
1997.462,9999.9
1997.464,1.8
1997.467,4.7
1997.47,8.8
1997.473,3
1997.475,0
1997.478,4.9
1997.481,3.1
1997.484,9.9
1997.486,1.7
1997.489,0.5
1997.492,0
1997.495,0
1997.497,0
1997.5,2.1
1997.503,7
1997.505,0.3
1997.508,0
1997.511,0
1997.514,0
1997.516,0.6
1997.519,0
1997.522,0
1997.525,0
1997.527,0
1997.53,0
1997.533,0
1997.536,0
1997.538,1.4
1997.541,0
1997.544,0
1997.547,0
1997.549,0
1997.552,0
1997.555,0
1997.558,0
1997.56,1.3
1997.563,1.2
1997.566,15.3
1997.568,0
1997.571,0
1997.574,1.7
1997.577,0
1997.579,1.5
1997.582,0
1997.585,0
1997.588,6.1
1997.59,9999.9
1997.593,0
1997.596,23
1997.599,0
1997.601,0
1997.604,0
1997.607,0
1997.61,0
1997.612,7.7
1997.615,0
1997.618,0
1997.621,0
1997.623,0.1
1997.626,3.3
1997.629,0
1997.632,9999.9
1997.634,0
1997.637,0
1997.64,0
1997.642,0
1997.645,6.9
1997.648,2.1
1997.651,0.3
1997.653,13.9
1997.656,1.3
1997.659,7.8
1997.662,0.3
1997.664,0
1997.667,0
1997.67,0.1
1997.673,0.9
1997.675,0
1997.678,0.7
1997.681,0
1997.684,0
1997.686,0
1997.689,0
1997.692,0
1997.695,0.8
1997.697,0.1
1997.7,0
1997.703,0
1997.705,0
1997.708,0
1997.711,0
1997.714,1.2
1997.716,0
1997.719,9999.9
1997.722,0
1997.725,0
1997.727,0
1997.73,0
1997.733,0
1997.736,0
1997.738,0
1997.741,0
1997.744,0
1997.747,0
1997.749,0
1997.752,0
1997.755,0
1997.758,0
1997.76,0
1997.763,9.3
1997.766,3.4
1997.768,5
1997.771,7.4
1997.774,0.2
1997.777,13.4
1997.779,0
1997.782,0
1997.785,13.7
1997.788,0.2
1997.79,1
1997.793,0
1997.796,0
1997.799,0
1997.801,0
1997.804,0
1997.807,0
1997.81,0
1997.812,0
1997.815,0
1997.818,0
1997.821,0
1997.823,0
1997.826,0
1997.829,0
1997.832,0
1997.834,0.1
1997.837,0.1
1997.84,0
1997.842,6.9
1997.845,4
1997.848,1.7
1997.851,6.1
1997.853,4.1
1997.856,0.1
1997.859,0
1997.862,0
1997.864,0
1997.867,0
1997.87,1.1
1997.873,2.5
1997.875,0.2
1997.878,1.9
1997.881,5.5
1997.884,12.5
1997.886,1
1997.889,1.4
1997.892,1.8
1997.895,0.9
1997.897,1.2
1997.9,1.9
1997.903,3.2
1997.905,7.1
1997.908,0.3
1997.911,0.8
1997.914,0.1
1997.916,3.9
1997.919,0
1997.922,0
1997.925,0
1997.927,0
1997.93,0
1997.933,2.8
1997.936,0.8
1997.938,7.4
1997.941,2.3
1997.944,0
1997.947,0
1997.949,0
1997.952,0
1997.955,0
1997.958,0.9
1997.96,6.2
1997.963,4.2
1997.966,0
1997.968,0
1997.971,0
1997.974,5.7
1997.977,2.4
1997.979,6
1997.982,5.5
1997.985,0
1997.988,0
1997.99,0.4
1997.993,1.1
1997.996,3.7
1997.999,3.3
1998.001,16
1998.004,8.6
1998.007,4.8
1998.01,10.7
1998.012,8.9
1998.015,2.7
1998.018,2.4
1998.021,0.2
1998.023,0
1998.026,0
1998.029,0
1998.032,0.1
1998.034,8.5
1998.037,1.5
1998.04,0.3
1998.042,0
1998.045,4.5
1998.048,6.5
1998.051,0
1998.053,0
1998.056,0
1998.059,0
1998.062,0
1998.064,0
1998.067,0
1998.07,0
1998.073,0
1998.075,0
1998.078,0
1998.081,0
1998.084,0.1
1998.086,0
1998.089,0
1998.092,0
1998.095,0
1998.097,0
1998.1,1.7
1998.103,0
1998.105,0
1998.108,0
1998.111,0
1998.114,0
1998.116,0
1998.119,0
1998.122,0
1998.125,0
1998.127,0
1998.13,0
1998.133,0
1998.136,0
1998.138,0
1998.141,0.3
1998.144,0.3
1998.147,0.4
1998.149,0
1998.152,0
1998.155,0
1998.158,1.5
1998.16,0
1998.163,0
1998.166,8.3
1998.168,6.7
1998.171,0
1998.174,7.3
1998.177,4.7
1998.179,0.3
1998.182,0.2
1998.185,0
1998.188,7.2
1998.19,0.1
1998.193,0.1
1998.196,0
1998.199,0
1998.201,0
1998.204,0
1998.207,0
1998.21,0
1998.212,0
1998.215,0
1998.218,0
1998.221,0
1998.223,0
1998.226,3.6
1998.229,5.1
1998.232,0.6
1998.234,0
1998.237,0.5
1998.24,0.3
1998.242,0
1998.245,1
1998.248,4
1998.251,4
1998.253,9.9
1998.256,9.2
1998.259,6.3
1998.262,2.7
1998.264,5
1998.267,9.1
1998.27,5
1998.273,3.5
1998.275,1.7
1998.278,0
1998.281,0
1998.284,6.3
1998.286,7.6
1998.289,5.9
1998.292,0
1998.295,0.6
1998.297,7.1
1998.3,0.3
1998.303,0.1
1998.305,3.6
1998.308,0.5
1998.311,3.2
1998.314,0
1998.316,3.6
1998.319,7.4
1998.322,0
1998.325,0.2
1998.327,0
1998.33,1.2
1998.333,0.1
1998.336,0
1998.338,0
1998.341,0.1
1998.344,0
1998.347,0
1998.349,0
1998.352,0.1
1998.355,0
1998.358,0
1998.36,0
1998.363,1.6
1998.366,0
1998.368,0
1998.371,0
1998.374,0
1998.377,0
1998.379,0
1998.382,0
1998.385,0
1998.388,0
1998.39,0
1998.393,0
1998.396,1.4
1998.399,6.5
1998.401,0.6
1998.404,0
1998.407,0
1998.41,3.7
1998.412,0
1998.415,11.7
1998.418,0.6
1998.421,1.2
1998.423,0
1998.426,0
1998.429,1.2
1998.432,1.9
1998.434,3.6
1998.437,0.4
1998.44,4
1998.442,1.7
1998.445,0.1
1998.448,42.4
1998.451,10.3
1998.453,0
1998.456,0
1998.459,6.9
1998.462,1.2
1998.464,0
1998.467,0
1998.47,0.3
1998.473,1.2
1998.475,1.2
1998.478,7.3
1998.481,3.1
1998.484,8
1998.486,4.2
1998.489,0.1
1998.492,7.6
1998.495,0
1998.497,0
1998.5,0
1998.503,0
1998.505,0
1998.508,0.1
1998.511,0.7
1998.514,0
1998.516,0
1998.519,0
1998.522,0.7
1998.525,7.4
1998.527,2.4
1998.53,6.9
1998.533,0
1998.536,1.9
1998.538,0.1
1998.541,0
1998.544,0
